id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
21.csv_Day7_12h30m,1.7899999618530273,10.119999885559082,9.600000381469727,18.520000457763672,28.1200008392334,34.18000030517578,39.529998779296875,42.66999816894531,43.650001525878906
21.csv_Day7_13h00m,1.5700000524520874,7.400000095367432,7.820000171661377,16.700000762939453,25.68000030517578,32.09000015258789,37.41999816894531,40.900001525878906,41.79999923706055
21.csv_Day7_13h30m,1.5399999618530273,6.840000152587891,7.46999979019165,16.020000457763672,24.920000076293945,31.229999542236328,36.58000183105469,39.93000030517578,40.7599983215332
21.csv_Day7_14h00m,1.340000033378601,2.6600000858306885,5.28000020980835,13.430000305175781,22.010000228881836,28.219999313354492,33.41999816894531,36.790000915527344,37.52000045776367
21.csv_Day7_14h30m,1.309999942779541,2.3499999046325684,5.25,12.4399995803833,20.780000686645508,26.690000534057617,31.790000915527344,34.83000183105469,35.540000915527344
21.csv_Day7_15h00m,1.1200000047683716,2.1500000953674316,5.369999885559082,11.170000076293945,18.850000381469727,24.6200008392334,29.450000762939453,32.47999954223633,33.099998474121094
21.csv_Day7_15h30m,1.100000023841858,2.140000104904175,5.349999904632568,10.890000343322754,18.350000381469727,23.760000228881836,28.6200008392334,31.469999313354492,32.09000015258789
21.csv_Day7_16h00m,0.8999999761581421,2.069999933242798,5.340000152587891,10.420000076293945,17.469999313354492,22.739999771118164,27.34000015258789,30.34000015258789,31.010000228881836
21.csv_Day7_16h30m,0.8700000047683716,2.059999942779541,5.28000020980835,9.569999694824219,16.530000686645508,21.15999984741211,25.350000381469727,28.309999465942383,29.18000030517578
21.csv_Day7_17h00m,0.6700000166893005,1.9600000381469727,5.329999923706055,9.800000190734863,16.479999542236328,20.6200008392334,23.649999618530273,27.020000457763672,27.979999542236328
21.csv_Day7_17h30m,0.6700000166893005,1.9500000476837158,5.28000020980835,9.289999961853027,15.869999885559082,19.25,21.899999618530273,25.030000686645508,26.270000457763672
21.csv_Day7_18h00m,0.5699999928474426,1.7699999809265137,5.019999980926514,8.239999771118164,14.3100004196167,16.969999313354492,20.139999389648438,23.100000381469727,24.459999084472656
21.csv_Day7_18h30m,0.5400000214576721,1.7100000381469727,4.96999979019165,7.150000095367432,13.380000114440918,15.779999732971191,19.399999618530273,22.079999923706055,23.420000076293945
21.csv_Day7_19h00m,0.4699999988079071,1.5800000429153442,4.809999942779541,6.329999923706055,12.430000305175781,15.079999923706055,18.969999313354492,21.43000030517578,23.030000686645508
21.csv_Day7_19h30m,0.47999998927116394,1.600000023841858,4.829999923706055,6.489999771118164,12.5,15.140000343322754,18.969999313354492,21.40999984741211,23.020000457763672
21.csv_Day7_20h00m,0.41999998688697815,1.5099999904632568,4.679999828338623,6.03000020980835,11.960000038146973,14.65999984741211,18.719999313354492,21.1200008392334,22.850000381469727
21.csv_Day7_20h30m,0.41999998688697815,1.5399999618530273,4.690000057220459,6.179999828338623,11.989999771118164,14.699999809265137,18.770000457763672,21.100000381469727,22.829999923706055
21.csv_Day7_21h00m,0.36000001430511475,1.4600000381469727,4.449999809265137,5.809999942779541,11.449999809265137,14.180000305175781,18.65999984741211,20.93000030517578,22.75
21.csv_Day7_21h30m,0.3700000047683716,1.5,4.449999809265137,5.900000095367432,11.5,14.220000267028809,18.700000762939453,20.920000076293945,22.729999542236328
21.csv_Day7_22h00m,0.30000001192092896,1.4900000095367432,4.230000019073486,5.880000114440918,11.020000457763672,13.739999771118164,18.600000381469727,20.90999984741211,22.649999618530273
21.csv_Day7_22h30m,0.3100000023841858,1.5299999713897705,4.21999979019165,5.889999866485596,11.069999694824219,13.8100004196167,18.6200008392334,20.90999984741211,22.6200008392334
21.csv_Day7_23h00m,0.23999999463558197,1.5,4.130000114440918,6.039999961853027,10.5600004196167,13.319999694824219,18.549999237060547,20.809999465942383,22.479999542236328
21.csv_Day7_23h30m,0.25,1.5199999809265137,4.130000114440918,6.039999961853027,10.59000015258789,13.329999923706055,18.559999465942383,20.81999969482422,22.479999542236328
21.csv_Day8_0h00m,11.529999732971191,18.1200008392334,18.239999771118164,21.520000457763672,21.530000686645508,24.809999465942383,22.90999984741211,26.959999084472656,26.239999771118164
21.csv_Day8_0h30m,11.470000267028809,17.90999984741211,18.040000915527344,21.40999984741211,21.43000030517578,24.790000915527344,22.90999984741211,26.959999084472656,26.260000228881836
21.csv_Day8_1h00m,10.970000267028809,16.25,16.8700008392334,21.040000915527344,20.950000762939453,24.389999389648438,22.950000762939453,27.059999465942383,26.239999771118164
21.csv_Day8_1h30m,10.890000343322754,16.06999969482422,16.790000915527344,20.90999984741211,20.8700008392334,24.3700008392334,22.940000534057617,27.049999237060547,26.25
21.csv_Day8_2h00m,9.890000343322754,14.329999923706055,15.479999542236328,20.459999084472656,20.530000686645508,23.959999084472656,22.940000534057617,27.06999969482422,26.209999084472656
21.csv_Day8_2h30m,9.920000076293945,14.390000343322754,15.569999694824219,20.510000228881836,20.579999923706055,23.969999313354492,22.950000762939453,27.06999969482422,26.209999084472656
21.csv_Day8_3h00m,9.020000457763672,12.720000267028809,14.760000228881836,19.579999923706055,20.459999084472656,23.65999984741211,22.850000381469727,27.040000915527344,26.1200008392334
21.csv_Day8_3h30m,9.149999618530273,12.829999923706055,14.880000114440918,19.729999542236328,20.56999969482422,23.65999984741211,22.860000610351562,27.059999465942383,26.100000381469727
21.csv_Day8_4h00m,8.210000038146973,11.65999984741211,14.34000015258789,18.639999389648438,20.6299991607666,23.360000610351562,22.739999771118164,26.899999618530273,25.959999084472656
21.csv_Day8_4h30m,8.199999809265137,11.670000076293945,14.470000267028809,18.639999389648438,20.670000076293945,23.360000610351562,22.75,26.899999618530273,25.950000762939453
21.csv_Day8_5h00m,7.25,10.539999961853027,13.170000076293945,17.239999771118164,20.6200008392334,23.049999237060547,22.610000610351562,26.700000762939453,25.81999969482422
21.csv_Day8_5h30m,7.380000114440918,10.710000038146973,14.350000381469727,17.790000915527344,21.15999984741211,23.15999984741211,22.760000228881836,26.829999923706055,25.860000610351562
21.csv_Day8_6h00m,6.179999828338623,9.800000190734863,13.59000015258789,17.149999618530273,21.190000534057617,22.959999084472656,22.850000381469727,26.850000381469727,25.889999389648438
21.csv_Day8_6h30m,6.429999828338623,9.930000305175781,14.859999656677246,17.700000762939453,21.90999984741211,23.229999542236328,23.15999984741211,27.15999984741211,26.1200008392334
21.csv_Day8_7h00m,5.28000020980835,9.180000305175781,15.300000190734863,17.600000381469727,22.959999084472656,23.850000381469727,24.260000228881836,28.3700008392334,27.290000915527344
21.csv_Day8_7h30m,5.820000171661377,9.630000114440918,17.540000915527344,19.329999923706055,25.479999542236328,26.149999618530273,26.940000534057617,31.09000015258789,30.09000015258789
21.csv_Day8_8h00m,4.210000038146973,9.800000190734863,17.040000915527344,20.809999465942383,29.399999618530273,30.059999465942383,31.209999084472656,34.86000061035156,34.400001525878906
21.csv_Day8_8h30m,4.21999979019165,10.369999885559082,17.15999984741211,22.889999389648438,32.77000045776367,33.52000045776367,34.40999984741211,37.7400016784668,37.63999938964844
21.csv_Day8_9h00m,3.2699999809265137,10.109999656677246,16.34000015258789,23.170000076293945,33.599998474121094,34.83000183105469,36.18000030517578,39.79999923706055,39.56999969482422
21.csv_Day8_9h30m,3.569999933242798,9.880000114440918,16.5,22.059999465942383,32.0099983215332,33.279998779296875,35.119998931884766,39.099998474121094,38.709999084472656
21.csv_Day8_10h00m,2.9100000858306885,9.460000038146973,16.0,20.450000762939453,30.209999084472656,31.40999984741211,33.7400016784668,37.970001220703125,37.29999923706055
21.csv_Day8_10h30m,3.130000114440918,10.3100004196167,16.329999923706055,24.979999542236328,36.70000076293945,38.13999938964844,41.16999816894531,45.18000030517578,44.52000045776367
21.csv_Day8_11h00m,2.819999933242798,10.020000457763672,15.40999984741211,23.989999771118164,36.119998931884766,37.86000061035156,41.349998474121094,45.970001220703125,45.11000061035156
21.csv_Day8_11h30m,2.819999933242798,10.130000114440918,15.949999809265137,24.920000076293945,37.08000183105469,38.86000061035156,42.41999816894531,46.900001525878906,45.9900016784668
21.csv_Day8_12h00m,2.7100000381469727,9.890000343322754,15.029999732971191,23.850000381469727,36.16999816894531,38.209999084472656,42.130001068115234,47.06999969482422,46.119998931884766
21.csv_Day8_12h30m,2.700000047683716,9.649999618530273,14.420000076293945,21.889999389648438,33.869998931884766,35.79999923706055,39.52000045776367,44.529998779296875,43.79999923706055
21.csv_Day8_13h00m,2.680000066757202,9.420000076293945,14.100000381469727,20.0,31.31999969482422,33.36000061035156,37.18000030517578,42.20000076293945,41.65999984741211
21.csv_Day8_13h30m,2.680000066757202,9.350000381469727,14.100000381469727,19.579999923706055,30.709999084472656,32.630001068115234,36.290000915527344,41.150001525878906,40.650001525878906
21.csv_Day8_14h00m,2.6700000762939453,8.109999656677246,13.90999984741211,17.360000610351562,27.780000686645508,29.40999984741211,32.86000061035156,37.40999984741211,37.029998779296875
21.csv_Day8_14h30m,2.680000066757202,7.21999979019165,12.460000038146973,16.530000686645508,26.549999237060547,27.899999618530273,31.110000610351562,35.36000061035156,35.02000045776367
21.csv_Day8_15h00m,2.6600000858306885,6.21999979019165,10.569999694824219,14.220000267028809,24.229999542236328,25.31999969482422,28.68000030517578,32.599998474121094,32.470001220703125
21.csv_Day8_15h30m,2.6500000953674316,6.119999885559082,10.279999732971191,13.680000305175781,23.700000762939453,24.549999237060547,27.8700008392334,31.559999465942383,31.520000457763672
21.csv_Day8_16h00m,2.4700000286102295,5.789999961853027,9.539999961853027,12.369999885559082,22.0,22.6299991607666,26.56999969482422,30.09000015258789,30.420000076293945
21.csv_Day8_16h30m,2.309999942779541,5.579999923706055,9.40999984741211,11.670000076293945,20.420000076293945,21.15999984741211,24.719999313354492,28.100000381469727,28.549999237060547
21.csv_Day8_17h00m,1.5800000429153442,5.28000020980835,9.210000038146973,10.970000267028809,18.18000030517578,19.920000076293945,23.40999984741211,26.559999465942383,27.799999237060547
21.csv_Day8_17h30m,1.1799999475479126,5.050000190734863,9.100000381469727,10.270000457763672,16.860000610351562,18.6299991607666,21.670000076293945,24.829999923706055,26.18000030517578
21.csv_Day8_18h00m,0.6000000238418579,4.460000038146973,8.40999984741211,8.9399995803833,14.279999732971191,16.639999389648438,19.030000686645508,22.860000610351562,24.239999771118164
21.csv_Day8_18h30m,0.5600000023841858,4.039999961853027,7.820000171661377,8.3100004196167,12.510000228881836,15.350000381469727,17.6200008392334,21.760000228881836,23.049999237060547
21.csv_Day8_19h00m,0.4300000071525574,3.440000057220459,7.460000038146973,8.119999885559082,11.930000305175781,14.520000457763672,16.5,21.049999237060547,22.56999969482422
21.csv_Day8_19h30m,0.41999998688697815,3.4200000762939453,7.360000133514404,8.119999885559082,11.779999732971191,14.460000038146973,16.3799991607666,21.030000686645508,22.600000381469727
21.csv_Day8_20h00m,0.3199999928474426,3.069999933242798,6.96999979019165,7.96999979019165,11.720000267028809,13.930000305175781,15.420000076293945,20.559999465942383,22.40999984741211
21.csv_Day8_20h30m,0.3100000023841858,3.0299999713897705,6.860000133514404,7.989999771118164,11.729999542236328,13.899999618530273,15.350000381469727,20.56999969482422,22.43000030517578
21.csv_Day8_21h00m,0.25,2.75,6.550000190734863,7.800000190734863,12.130000114440918,13.4399995803833,14.819999694824219,20.290000915527344,22.149999618530273
21.csv_Day8_21h30m,0.25,2.7100000381469727,6.380000114440918,7.800000190734863,12.210000038146973,13.399999618530273,14.760000228881836,20.299999237060547,22.149999618530273
21.csv_Day8_22h00m,0.20999999344348907,2.450000047683716,5.690000057220459,7.590000152587891,13.09000015258789,13.079999923706055,14.510000228881836,20.219999313354492,21.739999771118164
21.csv_Day8_22h30m,0.20999999344348907,2.430000066757202,5.5,7.590000152587891,13.130000114440918,13.020000457763672,14.40999984741211,20.239999771118164,21.719999313354492
21.csv_Day8_23h00m,0.20000000298023224,2.200000047683716,4.840000152587891,7.320000171661377,13.420000076293945,12.6899995803833,13.970000267028809,20.010000228881836,21.399999618530273
21.csv_Day8_23h30m,0.20000000298023224,2.190000057220459,4.829999923706055,7.329999923706055,13.380000114440918,12.680000305175781,13.930000305175781,20.030000686645508,21.40999984741211
22.csv_Day7_0h00m,5.309999942779541,6.269999980926514,8.34000015258789,12.75,17.59000015258789,18.610000610351562,22.229999542236328,24.25,25.799999237060547
22.csv_Day7_0h30m,5.239999771118164,6.190000057220459,8.260000228881836,11.869999885559082,17.299999237060547,18.360000610351562,22.1299991607666,24.18000030517578,25.809999465942383
22.csv_Day7_1h00m,5.110000133514404,5.75,7.980000019073486,11.199999809265137,16.729999542236328,17.559999465942383,21.850000381469727,24.09000015258789,25.81999969482422
22.csv_Day7_1h30m,5.090000152587891,5.739999771118164,7.989999771118164,10.930000305175781,16.559999465942383,17.40999984741211,21.809999465942383,24.059999465942383,25.81999969482422
22.csv_Day7_2h00m,4.960000038146973,5.239999771118164,7.840000152587891,10.489999771118164,16.059999465942383,16.649999618530273,21.6299991607666,24.010000228881836,25.790000915527344
22.csv_Day7_2h30m,4.949999809265137,5.21999979019165,7.849999904632568,10.350000381469727,15.960000038146973,16.579999923706055,21.610000610351562,24.0,25.790000915527344
22.csv_Day7_3h00m,4.679999828338623,4.829999923706055,7.849999904632568,10.180000305175781,15.75,16.139999389648438,21.469999313354492,23.989999771118164,25.770000457763672
22.csv_Day7_3h30m,4.679999828338623,4.829999923706055,7.849999904632568,10.180000305175781,15.75,16.139999389648438,21.469999313354492,23.989999771118164,25.770000457763672
22.csv_Day7_4h00m,4.309999942779541,4.699999809265137,7.809999942779541,9.9399995803833,15.649999618530273,15.899999618530273,21.3799991607666,24.059999465942383,25.65999984741211
22.csv_Day7_4h30m,4.340000152587891,4.989999771118164,7.769999980926514,10.5,15.949999809265137,16.190000534057617,21.450000762939453,24.110000610351562,25.68000030517578
22.csv_Day7_5h00m,3.6700000762939453,4.679999828338623,7.639999866485596,10.739999771118164,15.9399995803833,16.18000030517578,21.43000030517578,24.190000534057617,25.559999465942383
22.csv_Day7_5h30m,4.230000019073486,8.079999923706055,8.210000038146973,13.75,17.860000610351562,18.510000228881836,21.860000610351562,24.540000915527344,25.8700008392334
22.csv_Day7_6h00m,4.800000190734863,10.699999809265137,10.279999732971191,15.850000381469727,21.059999465942383,21.479999542236328,23.399999618530273,25.639999389648438,26.899999618530273
22.csv_Day7_6h30m,5.53000020980835,11.479999542236328,12.170000076293945,17.729999542236328,22.6299991607666,24.479999542236328,25.780000686645508,27.489999771118164,28.81999969482422
22.csv_Day7_7h00m,4.679999828338623,12.069999694824219,11.899999618530273,18.1299991607666,23.799999237060547,26.06999969482422,28.610000610351562,29.809999465942383,31.0
22.csv_Day7_7h30m,5.059999942779541,13.0,14.260000228881836,20.329999923706055,26.520000457763672,28.610000610351562,31.25,32.41999816894531,33.619998931884766
22.csv_Day7_8h00m,3.430000066757202,12.609999656677246,12.380000114440918,19.549999237060547,27.420000076293945,29.65999984741211,33.060001373291016,34.470001220703125,35.54999923706055
22.csv_Day7_8h30m,4.71999979019165,14.239999771118164,16.700000762939453,22.329999923706055,30.34000015258789,32.72999954223633,35.880001068115234,37.27000045776367,38.529998779296875
22.csv_Day7_9h00m,4.480000019073486,15.520000457763672,18.770000457763672,23.350000381469727,32.29999923706055,34.810001373291016,38.290000915527344,39.790000915527344,41.09000015258789
22.csv_Day7_9h30m,4.25,16.889999389648438,23.270000457763672,26.049999237060547,35.06999969482422,37.65999984741211,40.849998474121094,42.380001068115234,43.560001373291016
22.csv_Day7_10h00m,4.059999942779541,16.84000015258789,21.110000610351562,25.09000015258789,34.959999084472656,37.86000061035156,41.7400016784668,43.68000030517578,44.7400016784668
22.csv_Day7_10h30m,3.9700000286102295,17.459999084472656,23.389999389648438,26.549999237060547,36.5,39.439998626708984,43.220001220703125,45.2599983215332,46.20000076293945
22.csv_Day7_11h00m,3.809999942779541,18.049999237060547,23.0,26.479999542236328,36.61000061035156,39.86000061035156,44.06999969482422,46.27000045776367,47.2400016784668
22.csv_Day7_11h30m,3.7899999618530273,18.780000686645508,24.65999984741211,27.600000381469727,37.599998474121094,40.709999084472656,44.81999969482422,46.88999938964844,47.93000030517578
22.csv_Day7_12h00m,3.7899999618530273,19.100000381469727,24.1299991607666,26.829999923706055,36.81999969482422,40.130001068115234,44.63999938964844,46.72999954223633,47.86000061035156
22.csv_Day7_12h30m,3.799999952316284,19.06999969482422,24.020000457763672,26.59000015258789,36.59000015258789,39.900001525878906,44.38999938964844,46.43000030517578,47.59000015258789
22.csv_Day7_13h00m,3.7699999809265137,19.1200008392334,22.100000381469727,25.239999771118164,35.0099983215332,38.619998931884766,43.47999954223633,45.540000915527344,46.779998779296875
22.csv_Day7_13h30m,3.759999990463257,18.8700008392334,21.139999389648438,24.3700008392334,34.06999969482422,37.63999938964844,42.5,44.459999084472656,45.7599983215332
22.csv_Day7_14h00m,3.380000114440918,18.309999465942383,18.3799991607666,22.5,31.850000381469727,35.66999816894531,40.83000183105469,42.779998779296875,44.20000076293945
22.csv_Day7_14h30m,3.069999933242798,17.139999389648438,16.579999923706055,21.020000457763672,30.260000228881836,33.900001525878906,39.060001373291016,40.880001068115234,42.400001525878906
22.csv_Day7_15h00m,2.299999952316284,15.84000015258789,13.460000038146973,18.690000534057617,27.770000457763672,31.450000762939453,36.68000030517578,38.56999969482422,40.20000076293945
22.csv_Day7_15h30m,2.109999895095825,14.180000305175781,11.670000076293945,17.020000457763672,25.950000762939453,29.440000534057617,34.400001525878906,36.18000030517578,37.880001068115234
22.csv_Day7_16h00m,1.7400000095367432,12.130000114440918,9.529999732971191,14.720000267028809,23.540000915527344,26.8799991607666,31.649999618530273,33.380001068115234,35.16999816894531
22.csv_Day7_16h30m,1.5199999809265137,10.460000038146973,8.149999618530273,12.920000076293945,21.68000030517578,24.709999084472656,29.110000610351562,30.610000610351562,32.4900016784668
22.csv_Day7_17h00m,1.2599999904632568,9.239999771118164,6.96999979019165,10.899999618530273,19.540000915527344,22.360000610351562,26.350000381469727,27.479999542236328,29.59000015258789
22.csv_Day7_17h30m,1.059999942779541,7.489999771118164,5.369999885559082,9.479999542236328,17.639999389648438,20.389999389648438,23.479999542236328,24.8700008392334,26.860000610351562
22.csv_Day7_18h00m,0.7200000286102295,2.130000114440918,5.340000152587891,8.09000015258789,15.899999618530273,18.59000015258789,20.360000610351562,22.6299991607666,24.3700008392334
22.csv_Day7_18h30m,0.6100000143051147,1.909999966621399,4.929999828338623,7.409999847412109,13.75,16.110000610351562,19.229999542236328,21.75,23.309999465942383
22.csv_Day7_19h00m,0.49000000953674316,1.6200000047683716,4.739999771118164,6.159999847412109,12.010000228881836,14.829999923706055,19.049999237060547,21.780000686645508,23.280000686645508
22.csv_Day7_19h30m,0.5,1.6299999952316284,4.739999771118164,6.21999979019165,12.130000114440918,14.890000343322754,19.040000915527344,21.770000457763672,23.270000457763672
22.csv_Day7_20h00m,0.4399999976158142,1.5199999809265137,4.599999904632568,5.96999979019165,11.699999809265137,14.550000190734863,18.709999084472656,21.489999771118164,23.079999923706055
22.csv_Day7_20h30m,0.4399999976158142,1.5399999618530273,4.599999904632568,5.989999771118164,11.699999809265137,14.539999961853027,18.719999313354492,21.479999542236328,23.079999923706055
22.csv_Day7_21h00m,0.3700000047683716,1.440000057220459,4.440000057220459,5.710000038146973,11.279999732971191,14.0600004196167,18.530000686645508,21.200000762939453,22.920000076293945
22.csv_Day7_21h30m,0.3700000047683716,1.440000057220459,4.440000057220459,5.710000038146973,11.300000190734863,14.0600004196167,18.540000915527344,21.190000534057617,22.90999984741211
22.csv_Day7_22h00m,0.3100000023841858,1.3600000143051147,4.289999961853027,5.610000133514404,10.970000267028809,13.5600004196167,18.40999984741211,20.940000534057617,22.719999313354492
22.csv_Day7_22h30m,0.3100000023841858,1.3700000047683716,4.289999961853027,5.599999904632568,10.989999771118164,13.569999694824219,18.420000076293945,20.93000030517578,22.700000762939453
22.csv_Day7_23h00m,0.23999999463558197,1.2899999618530273,4.150000095367432,5.420000076293945,10.649999618530273,13.079999923706055,18.280000686645508,20.690000534057617,22.510000228881836
22.csv_Day7_23h30m,0.25,1.2999999523162842,4.159999847412109,5.440000057220459,10.680000305175781,13.09000015258789,18.290000915527344,20.68000030517578,22.5
22.csv_Day8_0h00m,10.0,14.760000228881836,16.799999237060547,19.190000534057617,20.139999389648438,24.280000686645508,23.010000228881836,26.8799991607666,26.5
22.csv_Day8_0h30m,9.960000038146973,14.6899995803833,16.670000076293945,19.06999969482422,19.959999084472656,24.18000030517578,23.010000228881836,26.899999618530273,26.530000686645508
22.csv_Day8_1h00m,9.8100004196167,13.869999885559082,16.829999923706055,18.440000534057617,19.389999389648438,23.920000076293945,23.06999969482422,26.959999084472656,26.540000915527344
22.csv_Day8_1h30m,9.779999732971191,13.829999923706055,16.829999923706055,18.3700008392334,19.31999969482422,23.889999389648438,23.059999465942383,26.950000762939453,26.559999465942383
22.csv_Day8_2h00m,8.84000015258789,13.050000190734863,16.899999618530273,17.899999618530273,18.8700008392334,23.65999984741211,23.1200008392334,26.8700008392334,26.549999237060547
22.csv_Day8_2h30m,8.829999923706055,13.050000190734863,16.899999618530273,17.8700008392334,18.81999969482422,23.649999618530273,23.110000610351562,26.860000610351562,26.559999465942383
22.csv_Day8_3h00m,8.25,12.109999656677246,16.8700008392334,17.139999389648438,18.579999923706055,23.5,23.010000228881836,26.799999237060547,26.450000762939453
22.csv_Day8_3h30m,8.25,12.109999656677246,16.8700008392334,17.139999389648438,18.579999923706055,23.5,23.010000228881836,26.799999237060547,26.450000762939453
22.csv_Day8_4h00m,7.679999828338623,11.079999923706055,16.040000915527344,16.31999969482422,18.459999084472656,23.360000610351562,22.84000015258789,26.649999618530273,26.34000015258789
22.csv_Day8_4h30m,7.679999828338623,11.100000381469727,16.139999389648438,16.40999984741211,18.610000610351562,23.399999618530273,22.81999969482422,26.68000030517578,26.309999465942383
22.csv_Day8_5h00m,6.610000133514404,10.100000381469727,12.289999961853027,15.770000457763672,18.520000457763672,23.18000030517578,22.639999389648438,26.440000534057617,26.1200008392334
22.csv_Day8_5h30m,6.96999979019165,10.34000015258789,18.299999237060547,16.969999313354492,21.309999465942383,24.18000030517578,23.709999084472656,26.450000762939453,26.56999969482422
22.csv_Day8_6h00m,5.869999885559082,10.380000114440918,19.729999542236328,18.459999084472656,25.059999465942383,25.950000762939453,25.6299991607666,27.209999084472656,28.09000015258789
22.csv_Day8_6h30m,5.949999809265137,11.0,20.670000076293945,20.079999923706055,27.389999389648438,27.860000610351562,27.549999237060547,29.06999969482422,29.969999313354492
22.csv_Day8_7h00m,4.409999847412109,10.609999656677246,20.09000015258789,20.790000915527344,29.06999969482422,29.329999923706055,29.329999923706055,31.350000381469727,31.950000762939453
22.csv_Day8_7h30m,4.860000133514404,11.119999885559082,21.1299991607666,22.510000228881836,31.709999084472656,31.799999237060547,31.809999465942383,34.09000015258789,34.47999954223633
22.csv_Day8_8h00m,3.799999952316284,10.510000228881836,19.540000915527344,22.899999618530273,32.75,32.880001068115234,33.36000061035156,36.290000915527344,36.290000915527344
22.csv_Day8_8h30m,4.429999828338623,11.3100004196167,21.799999237060547,24.989999771118164,35.619998931884766,35.4900016784668,36.310001373291016,39.45000076293945,39.31999969482422
22.csv_Day8_9h00m,3.509999990463257,11.199999809265137,21.8700008392334,26.0,37.029998779296875,37.36000061035156,38.709999084472656,42.040000915527344,41.81999969482422
22.csv_Day8_9h30m,4.070000171661377,11.989999771118164,23.940000534057617,27.770000457763672,38.77000045776367,39.849998474121094,41.119998931884766,44.66999816894531,44.13999938964844
22.csv_Day8_10h00m,3.049999952316284,11.140000343322754,21.65999984741211,27.299999237060547,38.72999954223633,39.83000183105469,42.08000183105469,45.7599983215332,45.25
22.csv_Day8_10h30m,3.2899999618530273,11.5,22.510000228881836,28.190000534057617,39.63999938964844,41.130001068115234,43.45000076293945,47.279998779296875,46.630001068115234
22.csv_Day8_11h00m,2.7699999809265137,10.949999809265137,21.219999313354492,28.010000228881836,39.40999984741211,41.2599983215332,44.189998626708984,48.29999923706055,47.470001220703125
22.csv_Day8_11h30m,2.809999942779541,11.25,22.170000076293945,28.59000015258789,39.709999084472656,42.02000045776367,44.77000045776367,49.13999938964844,48.040000915527344
22.csv_Day8_12h00m,2.6700000762939453,10.600000381469727,20.420000076293945,27.709999084472656,38.52000045776367,41.209999084472656,44.41999816894531,48.84000015258789,47.849998474121094
22.csv_Day8_12h30m,2.6700000762939453,10.5600004196167,20.239999771118164,27.559999465942383,38.38999938964844,41.029998779296875,44.16999816894531,48.59000015258789,47.599998474121094
22.csv_Day8_13h00m,2.690000057220459,10.0,18.479999542236328,26.260000228881836,36.83000183105469,39.599998474121094,43.130001068115234,47.5099983215332,46.77000045776367
22.csv_Day8_13h30m,2.690000057220459,9.90999984741211,18.149999618530273,25.809999465942383,36.349998474121094,38.880001068115234,42.20000076293945,46.540000915527344,45.849998474121094
22.csv_Day8_14h00m,2.680000066757202,9.529999732971191,16.520000457763672,24.149999618530273,34.310001373291016,36.900001525878906,40.439998626708984,44.70000076293945,44.290000915527344
22.csv_Day8_14h30m,2.6700000762939453,9.430000305175781,15.930000305175781,23.280000686645508,33.439998626708984,35.58000183105469,38.77000045776367,42.939998626708984,42.61000061035156
22.csv_Day8_15h00m,2.5999999046325684,9.229999542236328,14.489999771118164,21.399999618530273,31.15999984741211,33.16999816894531,36.5,40.380001068115234,40.380001068115234
22.csv_Day8_15h30m,2.5799999237060547,9.130000114440918,14.1899995803833,20.299999237060547,30.0,31.450000762939453,34.400001525878906,37.939998626708984,38.150001525878906
22.csv_Day8_16h00m,2.259999990463257,8.84000015258789,12.699999809265137,18.200000762939453,27.43000030517578,28.43000030517578,31.75,34.84000015258789,35.41999816894531
22.csv_Day8_16h30m,2.200000047683716,8.470000267028809,11.8100004196167,16.8799991607666,26.020000457763672,26.18000030517578,29.309999465942383,32.0099983215332,32.77000045776367
22.csv_Day8_17h00m,1.590000033378601,6.849999904632568,11.289999961853027,14.550000190734863,23.0,23.1299991607666,26.40999984741211,28.530000686645508,29.969999313354492
22.csv_Day8_17h30m,1.3200000524520874,6.159999847412109,10.0,13.3100004196167,20.6299991607666,20.90999984741211,23.940000534057617,25.670000076293945,27.5
22.csv_Day8_18h00m,0.7900000214576721,5.340000152587891,9.170000076293945,10.989999771118164,17.350000381469727,18.170000076293945,21.34000015258789,23.010000228881836,25.010000228881836
22.csv_Day8_18h30m,0.5799999833106995,4.639999866485596,8.90999984741211,9.40999984741211,14.6899995803833,16.350000381469727,19.170000076293945,21.889999389648438,23.329999923706055
22.csv_Day8_19h00m,0.4300000071525574,3.630000114440918,7.96999979019165,8.220000267028809,12.350000381469727,14.869999885559082,17.309999465942383,21.440000534057617,22.5
22.csv_Day8_19h30m,0.41999998688697815,3.619999885559082,7.960000038146973,8.210000038146973,12.15999984741211,14.800000190734863,17.190000534057617,21.420000076293945,22.540000915527344
22.csv_Day8_20h00m,0.3199999928474426,3.2200000286102295,7.699999809265137,8.0600004196167,11.960000038146973,14.1899995803833,16.239999771118164,20.940000534057617,22.3799991607666
22.csv_Day8_20h30m,0.3199999928474426,3.200000047683716,7.670000076293945,8.0600004196167,12.010000228881836,14.180000305175781,16.239999771118164,20.950000762939453,22.3700008392334
22.csv_Day8_21h00m,0.25999999046325684,2.9100000858306885,7.289999961853027,7.869999885559082,12.010000228881836,13.649999618530273,15.369999885559082,20.540000915527344,22.170000076293945
22.csv_Day8_21h30m,0.25999999046325684,2.9100000858306885,7.269999980926514,7.869999885559082,11.989999771118164,13.649999618530273,15.34000015258789,20.530000686645508,22.170000076293945
